,pid,PendingInputStaging,Done
1529,3,1463.80858397,2470.93139386
1530,3,1463.81139684,2471.01832891
1531,3,1463.79773903,2472.09780502
1532,3,1463.81152487,2472.14245105
1533,3,1463.77187395,2472.15870404
1534,3,1463.81181598,2472.19415092
1535,3,1463.79418993,2472.20201206
1536,4,2316.59413791,3223.70338893
1537,4,2316.73006988,3223.70317698
1538,4,2316.78257585,3223.81125998
1539,4,2316.88739896,3223.81104684
1540,4,2316.92302489,3223.90502596
1541,4,2321.24895,3225.07584786
1542,4,2321.26191485,3225.10956192
1543,4,2321.28872752,3225.13005185
1544,4,2321.31962848,3225.15473485
1545,4,2321.36581886,3225.18053699
1546,4,2321.41089845,3225.18287587
1547,4,2321.45262992,3225.25874305
1548,4,2321.47346795,3225.27390099
1549,4,2321.48299444,3225.31250787
1550,4,2321.49642992,3225.33745599
1551,4,2321.5102005,3226.36239505
1552,4,2321.52361405,3226.41581392
1553,4,2321.54611242,3226.44066191
1554,4,2321.57461691,3226.44965005
1555,4,2321.60115588,3226.48543096
1556,4,2321.60724795,3227.56470084
1557,4,2317.38565803,3227.60753083
1558,4,2321.62997139,3227.729424
1559,4,2321.63523245,3227.76284099
1560,4,2321.64744937,3228.84882784
1561,4,2321.64627242,3228.91732693
1562,4,2321.67052042,3228.98502207
1563,4,2317.80968785,3228.98668289
1564,4,2317.83108187,3229.0313499
1565,4,2317.83160186,3230.11336184
1566,4,2317.86190391,3230.143924
1567,4,2317.86223197,3230.16955996
1568,4,2317.88910198,3230.18487501
1569,4,2317.88956404,3230.20623684
1570,4,2317.91781807,3230.22600985
1571,4,2317.91754389,3230.24357986
1572,4,2317.97720289,3230.27009606
1573,4,2317.9748199,3230.29757786
1574,4,2318.01530385,3230.33061504
1575,4,2318.02552891,3231.43103504
1576,4,2318.05118704,3231.43215895
1577,4,2318.05507493,3231.53723097
1578,4,2318.07028985,3231.53970003
1579,4,2318.0740149,3232.72732401
1580,4,2318.09542584,3232.74266696
1581,4,2318.09595203,3233.89505696
1582,4,2318.12021089,3233.92303205
1583,4,2318.12312889,3233.93499303
1584,4,2318.14291692,3233.95127106
1585,4,2318.14354491,3233.9580369
1586,4,2318.16525197,3235.00805998
1587,4,2318.16577196,3235.0156889
1588,4,2318.200495,3235.09494901
1589,4,2318.20163798,3235.10180187
1590,4,2318.23166895,3235.18152499
1591,4,2318.23692203,3235.20097089
1592,4,2318.25024891,3236.32853103
1593,4,2318.25550985,3236.34405994
1594,4,2318.27124906,3237.43317103
1595,4,2318.28242302,3237.44989204
1596,4,2318.29466391,3237.47731185
1597,4,2318.31896901,3237.50302887
1598,4,2318.33895493,3237.57276106
1599,4,2318.35830784,3237.63510203
1600,4,2318.30406499,3237.6891439
1601,4,2318.34260798,3237.72169304
1602,4,2318.32338595,3237.74503803
1603,4,2318.37891483,3238.60382986
1604,4,2318.36514306,3238.66581106
1605,4,2318.3865819,3238.7062459
1606,4,2318.4025979,3238.87079096
1607,4,2318.41045189,3238.87466002
1608,4,2318.42659688,3239.96338105
1609,4,2318.42951393,3239.98454785
1610,4,2318.44529486,3240.00788403
1611,4,2318.45220685,3240.04362702
1612,4,2318.46398902,3240.08836484
1613,4,2318.47057891,3241.18357801
1614,4,2318.48927498,3241.19410586
1615,4,2318.49159598,3241.21408892
1616,4,2318.54229593,3241.24170089
1617,4,2318.54304099,3241.26158285
1618,4,2318.56556606,3242.333323
1619,4,2318.56612802,3242.35106897
1620,4,2318.58872199,3242.43189788
1621,4,2318.58813405,3242.44945192
1622,4,2318.60892296,3242.51627898
1623,4,2318.62017703,3243.57106805
1624,4,2318.62793183,3243.57733703
1625,4,2318.63944387,3243.59352303
1626,4,2318.64733696,3243.6012969
1627,4,2318.65886688,3243.62957287
1628,4,2318.66696596,3244.6762569
1629,4,2318.68226886,3244.71971393
1630,4,2318.68704891,3244.72959805
1631,4,2318.70407391,3244.79432988
1632,4,2318.71875191,3244.970716
1633,4,2318.73561692,3245.01598406
1634,4,2318.74444294,3245.07799006
1635,4,2318.75598097,3245.19046593
1636,4,2318.76382995,3245.29065895
1637,4,2318.77472687,3245.3491919
1638,4,2318.79268289,3246.45839691
1639,4,2318.80901194,3246.50956488
1640,4,2318.81240606,3246.54708385
1641,4,2318.82895684,3246.56702685
1642,4,2318.83222485,3246.58483291
1643,4,2318.84937596,3247.64145494
1644,4,2318.851197,3247.64253402
1645,4,2318.87365603,3247.69554591
1646,4,2318.874861,3247.70588803
1647,4,2318.89632702,3247.73915005
1648,4,2318.898875,3247.81303906
1649,4,2318.92258692,3247.83654189
1650,4,2318.92303896,3247.86988187
1651,4,2318.95307803,3247.89816284
1652,4,2318.95356202,3247.92454004
1653,4,2318.97471499,3248.99142599
1654,4,2318.97722793,3249.03621101
1655,4,2318.99902892,3249.07704592
1656,4,2319.00290084,3249.11969495
1657,4,2319.01751995,3249.14182997
1658,4,2319.02211595,3250.18894887
1659,4,2319.04239392,3250.24442601
1660,4,2319.04639506,3250.38173294
1661,4,2319.06175804,3250.48846602
1662,4,2319.06675386,3250.57040596
1663,4,2319.08181095,3251.76959991
1664,4,2319.08661389,3251.82732606
1665,4,2319.10183096,3251.85940886
1666,4,2319.10672498,3251.90967798
1667,4,2319.12316394,3251.94545889
1668,4,2319.12722707,3251.9883039
1669,4,2319.14236593,3251.99215889
1670,4,2319.14648795,3252.02012396
1671,4,2319.16581798,3252.03340793
1672,4,2319.16629386,3252.103163
1673,4,2319.19542384,3253.181952
1674,4,2319.20275688,3253.22185993
1675,4,2319.2190659,3253.31500506
1676,4,2319.22473097,3253.35452604
1677,4,2319.24674797,3253.40697002
1678,4,2319.25211191,3254.49935985
1679,4,2319.26806307,3254.5347209
1680,4,2319.27347493,3254.56935406
1681,4,2319.28698087,3254.56886792
1682,4,2319.29291797,3254.60469794
1683,4,2319.30691195,3255.65179396
1684,4,2319.31555605,3255.65264702
1685,4,2319.32887101,3255.68117285
1686,4,2319.33945084,3255.70200801
1687,4,2319.35512805,3255.75752091
1688,4,2319.36319685,3256.84943891
1689,4,2319.410496,3256.92070198
1690,4,2319.43908787,3256.93059802
1691,4,2319.46281695,3257.07271194
1692,4,2319.47760105,3257.08022594
1693,4,2319.506145,3257.21700287
1694,4,2319.51534295,3257.2164669
1695,4,2319.62290406,3257.25725794
1696,4,2319.63924098,3257.27038884
1697,4,2319.70278192,3257.32787204
1698,4,2319.70341992,3258.35838604
1699,4,2319.73022985,3258.38146186
1700,4,2319.73081803,3258.40608406
1701,4,2319.75886393,3258.42900205
1702,4,2319.75976706,3258.43821001
1703,4,2319.78352594,3259.51262593
1704,4,2319.79827094,3259.54052496
1705,4,2319.81422496,3259.56940389
1706,4,2319.82721901,3259.59929204
1707,4,2319.83567095,3259.60337687
1708,4,2319.84780502,3260.70446992
1709,4,2319.85548401,3260.70592284
1710,4,2319.87731194,3260.76958489
1711,4,2319.87777686,3260.76924396
1712,4,2319.89786601,3260.89236999
1713,4,2319.91347289,3262.16925693
1714,4,2319.95125484,3262.33743787
1715,4,2319.97765899,3262.34044003
1716,4,2319.99975491,3262.41740084
1717,4,2320.01857185,3262.43024397
1718,4,2320.05614805,3262.53197002
1719,4,2320.06433392,3262.53336406
1720,4,2320.07542086,3262.58941102
1721,4,2320.08330393,3262.60194993
1722,4,2320.09506202,3262.68282485
1723,4,2320.10278606,3263.7305119
1724,4,2320.11419201,3263.75237083
1725,4,2320.12829995,3263.79255486
1726,4,2320.14056587,3263.82309985
1727,4,2320.14865088,3263.86040187
1728,4,2320.17757297,3264.97745395
1729,4,2320.17821288,3264.98287201
1730,4,2320.25061584,3265.01733303
1731,4,2320.25781989,3265.018291
1732,4,2320.30983996,3265.08110595
1733,4,2320.32313085,3266.13543701
1734,4,2320.35040498,3266.18271303
1735,4,2320.35112286,3266.21087694
1736,4,2320.41125202,3266.24241996
1737,4,2320.41503,3266.27974486
1738,4,2320.45742393,3266.29471207
1739,4,2320.45794797,3266.31075788
1740,4,2320.48631191,3266.32491589
1741,4,2320.48852205,3266.358248
1742,4,2320.545784,3266.38207698
1743,4,2320.54641485,3267.45368791
1744,4,2320.66212797,3267.48233795
1745,4,2320.66691089,3267.51217103
1746,4,2320.77741194,3267.55647206
1747,4,2320.78517699,3267.56645298
1748,4,2320.87153387,3268.68102098
1749,4,2320.87102199,3268.68067098
1750,4,2320.91009903,3268.75161886
1751,4,2320.92040801,3268.75970984
1752,4,2321.00546598,3268.82620001
1753,4,2321.00610089,3269.91095805
1754,4,2321.10290504,3269.95257807
1755,4,2321.10758305,3270.03227305
1756,4,2321.15286303,3270.09477186
1757,4,2321.16630888,3270.14689589
1758,4,2321.25482893,3271.26221299
1759,4,2321.26961398,3271.29454899
1760,4,2321.39133,3271.33829689
1761,4,2321.39801502,3271.37599897
1762,4,2321.44517183,3271.42181396
1763,4,2321.44991899,3271.43650794
1764,4,2321.49347591,3271.47103786
1765,4,2321.49890304,3271.51436996
1766,4,2321.54212689,3271.56638002
1767,4,2321.54261303,3271.56534791
1768,4,2321.56158495,3272.70204496
1769,4,2321.57010889,3272.746521
1770,4,2321.58145499,3272.81481791
1771,4,2321.593503,3272.88796687
1772,4,2321.61564398,3272.90706897
1773,4,2321.65530992,3273.96813893
1774,4,2321.6990099,3273.986485
1775,4,2321.72354984,3274.01071787
1776,4,2321.73141289,3274.02623987
1777,4,2321.74379492,3274.04892302
1778,4,2321.75096703,3275.16633892
1779,4,2321.77189898,3275.20959091
1780,4,2321.78337502,3275.26475191
1781,4,2321.79147387,3275.28365993
1782,4,2321.80415797,3275.34323287
1783,4,2321.81187892,3276.44171095
1784,4,2321.82403994,3276.48859286
1785,4,2321.83281898,3276.51357603
1786,4,2321.84506607,3276.5263629
1787,4,2321.89977288,3276.548949
1788,4,2321.92868304,3276.55901384
1789,4,2321.94562387,3276.60416794
1790,4,2321.96822786,3276.65029407
1791,4,2321.99026704,3276.69770598
1792,4,2322.01302385,3276.74148107
1793,4,2322.02777505,3277.83199906
1794,4,2322.0398469,3277.84516096
1795,4,2322.05107594,3277.856884
1796,4,2322.07829094,3277.88441586
1797,4,2322.09019399,3277.90085292
1798,4,2322.10359097,3278.96927404
1799,4,2322.11583686,3278.97600889
1800,4,2322.13975692,3279.01138186
1801,4,2322.14775395,3279.02884102
1802,4,2322.16010404,3279.05202293
1803,4,2322.1674099,3280.13795996
1804,4,2322.18174505,3280.16382098
1805,4,2322.18735003,3280.31750107
1806,4,2322.20174384,3280.33983994
1807,4,2322.20680499,3280.46927595
1808,4,2322.22268105,3281.52335501
1809,4,2322.22725606,3281.580724
1810,4,2322.24293184,3281.63958788
1811,4,2322.24734402,3281.66078591
1812,4,2322.26255894,3281.72323394
1813,4,2322.26666689,3281.72350693
1814,4,2322.28481102,3281.81616592
1815,4,2322.29639506,3281.816571
1816,4,2322.30970502,3281.90064883
1817,4,2322.32583499,3281.91035795
1818,4,2322.33896804,3283.02429199
1819,4,2322.34647799,3283.121804
1820,4,2322.35823107,3283.13011885
1821,4,2322.36599898,3283.1656599
1822,4,2322.37875485,3283.16756105
1823,4,2322.38701296,3284.22459602
1824,4,2322.39923692,3284.23312092
1825,4,2322.40682387,3284.25284791
1826,4,2322.42093587,3284.26428485
1827,4,2322.43227196,3284.28152299
1828,4,2322.44413495,3285.34979987
1829,4,2322.45605493,3285.38173985
1830,4,2322.46777105,3285.52528906
1831,4,2322.48673201,3285.53505397
1832,4,2322.50455594,3285.62524796
1833,4,2322.52237296,3285.76385689
1834,4,2322.53719687,3285.84626794
1835,4,2322.54536605,3285.88608599
1836,4,2322.56409192,3285.95540094
1837,4,2322.56574202,3285.99739504
1838,4,2322.59492993,3287.13734984
1839,4,2322.59543085,3287.26569986
1840,4,2322.61904597,3287.35613084
1841,4,2322.61946893,3287.42043495
1842,4,2322.64622498,3287.470186
1843,4,2322.64737797,3287.83644605
1844,4,2322.6806829,3287.91554499
1845,4,2322.69605899,3287.95640898
1846,4,2322.708179,3287.97937894
1847,4,2322.72070885,3288.02825689
1848,4,2322.73883295,3289.08488488
1849,4,2322.75236988,3289.10672498
1850,4,2322.76015496,3289.15221405
1851,4,2322.77235699,3289.18635106
1852,4,2322.793648,3289.20834303
1853,4,2322.80557489,3290.30542088
1854,4,2322.81793785,3290.35893893
1855,4,2322.82525492,3290.41601396
1856,4,2322.83884192,3290.49360204
1857,4,2322.84430385,3290.59896588
1858,4,2322.86715698,3291.79208088
1859,4,2322.90122604,3291.81721497
1860,4,2322.91954899,3291.86221194
1861,4,2322.95309091,3291.87730384
1862,4,2322.97736502,3291.91160202
1863,4,2323.03549695,3291.91340804
1864,4,2323.05084586,3292.00917888
1865,4,2323.12611699,3292.01749396
1866,4,2323.13102102,3292.22486305
1867,4,2323.18327498,3292.50383401
1868,4,2323.19943595,3293.60269403
1869,4,2323.20718884,3293.61960888
1870,4,2323.21920896,3293.64260793
1871,4,2323.23079801,3293.69561386
1872,4,2323.23872685,3293.77725196
1873,4,2323.25036883,3293.81160188
1874,4,2323.25831294,3293.83863306
1875,4,2323.27032399,3293.88934803
1876,4,2323.27776289,3293.91497493
1877,4,2323.34519601,3293.94407606
1878,4,2323.35137486,3295.05984688
1879,4,2323.36811185,3295.06546998
1880,4,2323.374681,3295.12514496
1881,4,2323.39843202,3295.16087484
1882,4,2323.401582,3296.27097607
1883,4,2323.41894484,3296.32979298
1884,4,2323.42180896,3296.35654092
1885,4,2323.43981791,3296.3999939
1886,4,2323.44208193,3296.42560291
1887,4,2323.47407293,3297.48048091
1888,4,2323.47458696,3297.51088691
1889,4,2323.53486085,3297.56187201
1890,4,2323.53543091,3297.60927606
1891,4,2323.60839987,3297.66628504
1892,4,2323.60791206,3298.8242929
1893,4,2323.66068101,3298.86195087
1894,4,2323.6614449,3298.899405
1895,4,2323.68385601,3298.93607783
1896,4,2323.69203591,3299.03561497
1897,4,2323.70345306,3299.11946797
1898,4,2323.71615696,3299.15990496
1899,4,2323.72612691,3300.24232888
1900,4,2323.75529885,3300.26410484
1901,4,2323.75594306,3300.28842402
1902,4,2323.80266905,3301.39475489
1903,4,2323.90836,3301.42824602
1904,4,2323.94660902,3301.47246099
1905,4,2323.88939905,3301.54840684
1906,4,2323.97062707,3301.62716985
1907,4,2323.93840098,3302.69281602
1908,4,2324.05132794,3302.77585983
1909,4,2323.9907279,3302.79303002
1910,4,2324.09299994,3302.83695698
1911,4,2324.1593399,3302.83816886
1912,4,2324.18168497,3303.94991398
1913,4,2324.25481391,3303.9540329
1914,4,2324.28363395,3304.00912189
1915,4,2324.30265999,3304.02298594
1916,4,2324.31946707,3304.08529496
1917,4,2324.36701703,3304.10125494
1918,4,2324.38680506,3304.196208
1919,4,2324.45840883,3304.19542289
1920,4,2324.48653483,3304.33623195
1921,4,2324.58004403,3304.33846402
1922,4,2324.60218096,3305.46783185
1923,4,2324.67469907,3305.46909904
1924,4,2324.67873287,3305.557271
1925,4,2324.73509693,3305.559026
1926,4,2324.73565388,3306.67714095
1927,4,2324.78321099,3306.69607401
1928,4,2324.78642392,3306.72231698
1929,4,2324.82021689,3306.74205494
1930,4,2324.82109094,3306.76831388
1931,4,2324.88165998,3306.78807092
1932,4,2325.00859094,3307.86261797
1933,4,2324.88215184,3307.87610793
1934,4,2325.00931907,3307.9041419
1935,4,2325.06346488,3307.90580201
1936,4,2325.06584001,3309.07475901
1937,4,2325.09118605,3309.07651806
1938,4,2325.09166193,3309.14661384
1939,4,2325.12826896,3309.16115594
1940,4,2325.15794802,3309.21366405
1941,4,2325.16787291,3309.27410007
1942,4,2325.22595692,3309.37117386
1943,4,2325.22648096,3309.43847394
1944,4,2325.3021009,3309.47888899
1945,4,2325.30288792,3309.50728703
1946,4,2325.35243988,3309.53841996
1947,4,2325.37309885,3310.62519693
1948,4,2325.42323184,3310.62617302
1949,4,2325.43151188,3310.67113686
1950,4,2325.44508696,3310.67807603
1951,4,2325.47080898,3311.77912593
1952,4,2325.53894687,3311.78043103
1953,4,2325.53951406,3311.81652284
1954,4,2325.57525897,3311.82664299
1955,4,2325.57561588,3311.86297488
1956,4,2325.60946107,3312.93102789
1957,4,2325.60996985,3312.93202591
1958,4,2325.62920094,3312.96419787
1959,4,2325.65124702,3312.97997904
1960,4,2325.63168693,3312.99551702
1961,4,2325.67441607,3313.01378894
1962,4,2325.65783405,3314.22476602
1963,4,2325.69936705,3314.2611239
1964,4,2325.72435188,3314.28238106
1965,4,2325.72471404,3314.29613185
1966,4,2325.74482799,3314.31033993
1967,4,2325.74857783,3314.32448602
1968,4,2325.78611898,3314.36058187
1969,4,2325.78657293,3314.38473105
1970,4,2325.81156707,3314.39604187
1971,4,2325.81204486,3315.48048806
1972,4,2326.3384614,3315.51123405
1973,4,2326.68658996,3315.53243899
1974,4,2326.3798089,3315.59257698
1975,4,2326.80710447,3315.59591603
1976,4,2326.40232539,3316.7599659
1977,4,2326.41216397,3316.76099491
1978,4,2326.82864439,3316.81719303
1979,4,2326.43203247,3316.81758595
1980,4,2326.84199297,3316.87554383
1981,4,2326.44977498,3317.94622207
1982,4,2326.82620752,3318.04415584
1983,4,2326.46933043,3318.10122991
1984,4,2326.89693093,3318.15171289
1985,4,2326.94385743,3318.15247488
1986,4,2326.87338042,3318.24822497
1987,4,2326.9742769,3319.28301692
1988,4,2326.55150187,3319.30581784
1989,4,2326.62849247,3319.33322906
1990,4,2327.01621687,3319.37597203
1991,4,2327.05576146,3319.39540005
1992,4,2326.6830374,3319.41526604
1993,4,2327.12067354,3319.43185306
1994,4,2327.15356445,3319.46356606
1995,4,2327.18227398,3319.47955585
1996,4,2327.18343997,3320.58491397
1997,4,2327.19503653,3320.61933899
1998,4,2327.18235445,3320.67792702
1999,4,2327.224316,3320.69295597
2000,4,2327.25459397,3320.76448989
2001,4,2327.20691645,3321.83533597
2002,4,2327.24569046,3321.87853789
2003,4,2327.21149147,3321.9104569
2004,4,2327.27412343,3321.93976402
2005,4,2327.28646195,3321.99243498
2006,4,2327.19768596,3323.0769949
2007,4,2327.31629598,3323.1020329
2008,4,2327.30531538,3323.13119793
2009,4,2327.32998848,3323.16413689
2010,4,2327.33592844,3323.16464591
2011,4,2327.34730244,3324.28980994
2012,4,2327.32486248,3324.29900384
2013,4,2327.37031245,3324.35960007
2014,4,2326.81631804,3324.36487198
2015,4,2327.40895998,3324.40680099
2016,4,2327.39948988,3325.46320105
2017,4,2327.41538644,3325.50021005
2018,4,2327.40280044,3325.50190306
2019,4,2327.42829394,3325.58620286
2020,4,2327.42171443,3325.60296202
2021,4,2327.46730804,3325.69488192
2022,4,2327.46487689,3325.70193386
2023,4,2327.51391351,3325.75693703
2024,4,2327.54458547,3325.75740385
2025,4,2327.53705192,3325.79517484
2026,4,2327.56720197,3326.87733388
2027,4,2327.54773402,3326.89292407
2028,4,2327.57238841,3326.92122102
2029,4,2327.5693655,3326.93512893
2030,4,2327.56993484,3326.95129085
2031,4,2327.49696207,3328.05725193
2032,4,2327.58359742,3328.07262802
2033,4,2326.816185,3328.14814687
2034,4,2327.59198153,3328.14789987
2035,4,2327.58775604,3328.24298286
2036,4,2327.56037092,3329.34791803
2037,4,2327.61331296,3329.37867403
2038,4,2327.60873294,3329.47344398
2039,4,2327.64107585,3329.48355699
2040,4,2327.63178301,3329.55364203
2041,4,2327.60886598,3330.622262
2042,4,2327.60841084,3330.65541506
2043,4,2327.55952907,3330.6890769
2044,4,2327.62446904,3330.86938691
2045,4,2327.60858989,3330.90839887
2046,4,2327.61808896,3330.92390704
2047,4,2327.60742307,3330.93722701
