,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,experiment,hid,pid,sid
183,178.344000101,3317.4289999,28.8885998726,0.0025999546051,0.0970001220703,exp10,fnal.gov,pilot.0007,rp.session.radical.mturilli.017135.0002
184,189.212200165,3306.56079984,28.8885998726,0.0025999546051,0.0970001220703,exp10,fnal.gov,pilot.0008,rp.session.radical.mturilli.017135.0002
185,186.097800016,3309.67519999,28.8885998726,0.0025999546051,0.0970001220703,exp10,campuscluster.illinois.edu,pilot.0009,rp.session.radical.mturilli.017135.0002
186,298.75270009,3197.02029991,28.8885998726,0.0025999546051,0.0970001220703,exp10,phys.uconn.edu,pilot.0010,rp.session.radical.mturilli.017135.0002
187,177.861600161,3317.91139984,28.8885998726,0.0025999546051,0.0970001220703,exp10,fnal.gov,pilot.0011,rp.session.radical.mturilli.017135.0002
188,181.360600233,3314.41239977,28.8885998726,0.0025999546051,0.0970001220703,exp10,fnal.gov,pilot.0012,rp.session.radical.mturilli.017135.0002
189,,,28.8885998726,0.0025999546051,0.0970001220703,exp10,xd-login.opensciencegrid.org,pilot.0013,rp.session.radical.mturilli.017135.0002
190,,,28.8885998726,0.0025999546051,0.0970001220703,exp10,xd-login.opensciencegrid.org,pilot.0014,rp.session.radical.mturilli.017135.0002
191,205.871700048,3066.12000012,28.8885998726,0.0025999546051,0.0970001220703,exp10,xd-login.opensciencegrid.org,pilot.0015,rp.session.radical.mturilli.017135.0002
192,292.125499964,3966.60529995,30.0599999428,0.00279998779297,0.10019993782,exp10,iu.edu,pilot.0000,rp.session.radical.mturilli.017135.0003
193,240.107300043,4018.62349987,30.0599999428,0.00279998779297,0.10019993782,exp10,mwt2.org,pilot.0001,rp.session.radical.mturilli.017135.0003
194,177.832099915,4080.8987,30.0599999428,0.00279998779297,0.10019993782,exp10,mwt2.org,pilot.0002,rp.session.radical.mturilli.017135.0003
195,209.834700108,4048.89609981,30.0599999428,0.00279998779297,0.10019993782,exp10,campuscluster.illinois.edu,pilot.0003,rp.session.radical.mturilli.017135.0003
196,210.743999958,4047.98679996,30.0599999428,0.00279998779297,0.10019993782,exp10,campuscluster.illinois.edu,pilot.0004,rp.session.radical.mturilli.017135.0003
197,212.491500139,4046.23929977,30.0599999428,0.00279998779297,0.10019993782,exp10,mwt2.org,pilot.0005,rp.session.radical.mturilli.017135.0003
198,227.539000034,4031.19179988,30.0599999428,0.00279998779297,0.10019993782,exp10,mwt2.org,pilot.0006,rp.session.radical.mturilli.017135.0003
199,201.620000124,2836.24349999,30.0599999428,0.00279998779297,0.10019993782,exp10,xd-login.opensciencegrid.org,pilot.0007,rp.session.radical.mturilli.017135.0003
200,256.544100046,4002.18669987,30.0599999428,0.00279998779297,0.10019993782,exp10,panther.net,pilot.0008,rp.session.radical.mturilli.017135.0003
201,227.350000143,4031.38079977,30.0599999428,0.00279998779297,0.10019993782,exp10,local,pilot.0009,rp.session.radical.mturilli.017135.0003
202,192.512799978,4066.21799994,30.0599999428,0.00279998779297,0.10019993782,exp10,local,pilot.0010,rp.session.radical.mturilli.017135.0003
203,190.16869998,4068.56209993,30.0599999428,0.00279998779297,0.10019993782,exp10,local,pilot.0011,rp.session.radical.mturilli.017135.0003
204,214.06400013,4044.66679978,30.0599999428,0.00279998779297,0.10019993782,exp10,phys.uconn.edu,pilot.0012,rp.session.radical.mturilli.017135.0003
205,266.684600115,3992.0461998,30.0599999428,0.00279998779297,0.10019993782,exp10,phys.uconn.edu,pilot.0013,rp.session.radical.mturilli.017135.0003
206,257.502900124,4001.22789979,30.0599999428,0.00279998779297,0.10019993782,exp10,phys.uconn.edu,pilot.0014,rp.session.radical.mturilli.017135.0003
207,247.94659996,4010.78419995,30.0599999428,0.00279998779297,0.10019993782,exp10,mwt2.org,pilot.0015,rp.session.radical.mturilli.017135.0003
208,364.858800173,1915.62939978,29.6101999283,0.00419998168945,0.0999999046326,exp10,phys.uconn.edu,pilot.0000,rp.session.radical.mturilli.017135.0004
209,284.156100035,1996.33209991,29.6101999283,0.00419998168945,0.0999999046326,exp10,fnal.gov,pilot.0001,rp.session.radical.mturilli.017135.0004
210,265.525700092,2014.96249986,29.6101999283,0.00419998168945,0.0999999046326,exp10,fnal.gov,pilot.0002,rp.session.radical.mturilli.017135.0004
211,,,29.6101999283,0.00419998168945,0.0999999046326,exp10,fnal.gov,pilot.0003,rp.session.radical.mturilli.017135.0004
212,246.854200125,2033.63399982,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017135.0004
213,329.716500044,1950.77169991,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017135.0004
214,259.450400114,2021.03779984,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0006,rp.session.radical.mturilli.017135.0004
215,198.066800117,2082.42139983,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017135.0004
216,245.264600039,2035.22359991,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0008,rp.session.radical.mturilli.017135.0004
217,200.432100058,2080.05609989,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0009,rp.session.radical.mturilli.017135.0004
218,350.701500177,1929.78669977,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017135.0004
219,240.025000095,2040.46319985,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0011,rp.session.radical.mturilli.017135.0004
220,193.028400183,2087.45979977,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0012,rp.session.radical.mturilli.017135.0004
221,201.100399971,2079.38779998,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017135.0004
222,270.157200098,2010.33099985,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0014,rp.session.radical.mturilli.017135.0004
223,259.104400158,2021.38379979,29.6101999283,0.00419998168945,0.0999999046326,exp10,CRUSH.OSG,pilot.0015,rp.session.radical.mturilli.017135.0004
224,200.541599989,3823.06669998,29.1723999977,0.00390005111694,0.102499961853,exp10,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017135.0005
225,215.56159997,3808.0467,29.1723999977,0.00390005111694,0.102499961853,exp10,fnal.gov,pilot.0001,rp.session.radical.mturilli.017135.0005
226,,,29.1723999977,0.00390005111694,0.102499961853,exp10,xd-login.opensciencegrid.org,pilot.0002,rp.session.radical.mturilli.017135.0005
227,221.04640007,3802.5618999,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0003,rp.session.radical.mturilli.017135.0005
228,249.312299967,3774.296,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017135.0005
229,218.628599882,3804.97970009,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017135.0005
230,150.4927001,3873.11559987,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0006,rp.session.radical.mturilli.017135.0005
231,157.424700022,3866.18359995,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017135.0005
232,226.605000019,3797.00329995,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0008,rp.session.radical.mturilli.017135.0005
233,210.198199987,3813.41009998,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0009,rp.session.radical.mturilli.017135.0005
234,214.174499989,3809.43379998,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017135.0005
235,234.993799925,3788.61450005,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0011,rp.session.radical.mturilli.017135.0005
236,239.812799931,3783.79550004,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0012,rp.session.radical.mturilli.017135.0005
237,215.576699972,3808.0316,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017135.0005
238,155.246399879,3868.36190009,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0014,rp.session.radical.mturilli.017135.0005
239,206.678800106,3816.92949986,29.1723999977,0.00390005111694,0.102499961853,exp10,CRUSH.OSG,pilot.0015,rp.session.radical.mturilli.017135.0005
240,,,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0000,rp.session.radical.mturilli.017135.0006
241,196.211199999,3137.98530006,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0001,rp.session.radical.mturilli.017135.0006
242,174.197099924,3159.99940014,29.3880999088,0.00349998474121,0.0970001220703,exp10,n0x.10.2.x.x,pilot.0002,rp.session.radical.mturilli.017135.0006
243,118.099600077,3216.09689999,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0003,rp.session.radical.mturilli.017135.0006
244,,,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017135.0006
245,241.82069993,3092.37580013,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017135.0006
246,205.72239995,3128.47410011,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0006,rp.session.radical.mturilli.017135.0006
247,116.635900021,3217.56060004,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017135.0006
248,117.152999878,3217.04350019,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0008,rp.session.radical.mturilli.017135.0006
249,161.583699942,3172.61280012,29.3880999088,0.00349998474121,0.0970001220703,exp10,aglt2.org,pilot.0009,rp.session.radical.mturilli.017135.0006
250,647.927599907,2686.26890016,29.3880999088,0.00349998474121,0.0970001220703,exp10,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017135.0006
251,,,29.3880999088,0.00349998474121,0.0970001220703,exp10,fnal.gov,pilot.0011,rp.session.radical.mturilli.017135.0006
252,174.228600025,3159.96790004,29.3880999088,0.00349998474121,0.0970001220703,exp10,n0x.10.2.x.x,pilot.0012,rp.session.radical.mturilli.017135.0006
253,174.772199869,3159.42430019,29.3880999088,0.00349998474121,0.0970001220703,exp10,n0x.10.2.x.x,pilot.0013,rp.session.radical.mturilli.017135.0006
254,174.750799894,3159.44570017,29.3880999088,0.00349998474121,0.0970001220703,exp10,campuscluster.illinois.edu,pilot.0014,rp.session.radical.mturilli.017135.0006
255,,,29.3880999088,0.00349998474121,0.0970001220703,exp10,xd-login.opensciencegrid.org,pilot.0015,rp.session.radical.mturilli.017135.0006
256,168.919500113,10772.6322999,30.1645998955,0.00309991836548,0.100100040436,exp10,iu.edu,pilot.0000,rp.session.radical.mturilli.017135.0007
257,,,30.1645998955,0.00309991836548,0.100100040436,exp10,xd-login.opensciencegrid.org,pilot.0001,rp.session.radical.mturilli.017135.0007
258,,,30.1645998955,0.00309991836548,0.100100040436,exp10,fnal.gov,pilot.0002,rp.session.radical.mturilli.017135.0007
259,146.408900023,10795.1429,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0003,rp.session.radical.mturilli.017135.0007
260,234.450600147,10707.1011999,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0004,rp.session.radical.mturilli.017135.0007
261,235.799900055,10705.7519,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0005,rp.session.radical.mturilli.017135.0007
262,247.145900011,13062.6183,30.1645998955,0.00309991836548,0.100100040436,exp10,xd-login.opensciencegrid.org,pilot.0006,rp.session.radical.mturilli.017135.0007
263,234.739300013,10706.8125,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017135.0007
264,246.441500187,10695.1102998,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0008,rp.session.radical.mturilli.017135.0007
265,266.545700073,10675.0060999,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0009,rp.session.radical.mturilli.017135.0007
266,219.92140007,10721.6303999,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017135.0007
267,238.192200184,10703.3595998,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0011,rp.session.radical.mturilli.017135.0007
268,244.637600183,10696.9141998,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0012,rp.session.radical.mturilli.017135.0007
269,225.252500057,10716.2993,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017135.0007
270,184.254899979,10757.2969,30.1645998955,0.00309991836548,0.100100040436,exp10,aglt2.org,pilot.0014,rp.session.radical.mturilli.017135.0007
271,,,30.1645998955,0.00309991836548,0.100100040436,exp10,CRUSH.OSG,pilot.0015,rp.session.radical.mturilli.017135.0007
272,244.830800056,19236.1299,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0000,rp.session.radical.mturilli.017135.0008
273,233.993999958,19545.5462999,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0001,rp.session.radical.mturilli.017135.0008
274,223.175199986,18967.4358001,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0002,rp.session.radical.mturilli.017135.0008
275,288.998600006,18901.6124001,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0003,rp.session.radical.mturilli.017135.0008
276,312.482300043,22334.1503999,29.2966001034,0.00709986686707,0.0975000858307,exp10,phys.uconn.edu,pilot.0004,rp.session.radical.mturilli.017135.0008
277,506.079799891,22140.5529001,29.2966001034,0.00709986686707,0.0975000858307,exp10,phys.uconn.edu,pilot.0005,rp.session.radical.mturilli.017135.0008
278,,,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0006,rp.session.radical.mturilli.017135.0008
279,,,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0007,rp.session.radical.mturilli.017135.0008
280,278.296900034,10792.3857999,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0008,rp.session.radical.mturilli.017135.0008
281,181.860399961,10295.4019001,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0009,rp.session.radical.mturilli.017135.0008
282,314.004199982,19465.5360999,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0010,rp.session.radical.mturilli.017135.0008
283,282.758100033,22363.8745999,29.2966001034,0.00709986686707,0.0975000858307,exp10,CRUSH.OSG,pilot.0011,rp.session.radical.mturilli.017135.0008
284,285.058300018,22361.5743999,29.2966001034,0.00709986686707,0.0975000858307,exp10,CRUSH.OSG,pilot.0012,rp.session.radical.mturilli.017135.0008
285,,,29.2966001034,0.00709986686707,0.0975000858307,exp10,CRUSH.OSG,pilot.0013,rp.session.radical.mturilli.017135.0008
286,296.748699903,11678.4285002,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0014,rp.session.radical.mturilli.017135.0008
287,273.98239994,11701.1948001,29.2966001034,0.00709986686707,0.0975000858307,exp10,xd-login.opensciencegrid.org,pilot.0015,rp.session.radical.mturilli.017135.0008
288,197.114500046,3715.82519984,30.5950000286,0.00390005111694,0.0982999801636,exp10,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017135.0009
289,188.920200109,3502.21239996,30.5950000286,0.00390005111694,0.0982999801636,exp10,xd-login.opensciencegrid.org,pilot.0001,rp.session.radical.mturilli.017135.0009
290,473.711800098,3439.22789979,30.5950000286,0.00390005111694,0.0982999801636,exp10,phys.uconn.edu,pilot.0002,rp.session.radical.mturilli.017135.0009
291,189.898299932,3501.23430014,30.5950000286,0.00390005111694,0.0982999801636,exp10,xd-login.opensciencegrid.org,pilot.0003,rp.session.radical.mturilli.017135.0009
292,269.709199905,3643.23049998,30.5950000286,0.00390005111694,0.0982999801636,exp10,phys.uconn.edu,pilot.0004,rp.session.radical.mturilli.017135.0009
293,359.068300009,3553.87139988,30.5950000286,0.00390005111694,0.0982999801636,exp10,phys.uconn.edu,pilot.0005,rp.session.radical.mturilli.017135.0009
294,,4048.11899996,30.5950000286,0.00390005111694,0.0982999801636,exp10,nodo,pilot.0006,rp.session.radical.mturilli.017135.0009
295,251.233700037,3661.70599985,30.5950000286,0.00390005111694,0.0982999801636,exp10,CRUSH.OSG,pilot.0007,rp.session.radical.mturilli.017135.0009
296,277.489000082,3413.64359999,30.5950000286,0.00390005111694,0.0982999801636,exp10,xd-login.opensciencegrid.org,pilot.0008,rp.session.radical.mturilli.017135.0009
297,275.322900057,3415.80970001,30.5950000286,0.00390005111694,0.0982999801636,exp10,xd-login.opensciencegrid.org,pilot.0009,rp.session.radical.mturilli.017135.0009
298,271.914900064,3641.02479982,30.5950000286,0.00390005111694,0.0982999801636,exp10,CRUSH.OSG,pilot.0010,rp.session.radical.mturilli.017135.0009
299,258.249300003,3654.69039989,30.5950000286,0.00390005111694,0.0982999801636,exp10,CRUSH.OSG,pilot.0011,rp.session.radical.mturilli.017135.0009
300,253.114000082,3659.82569981,30.5950000286,0.00390005111694,0.0982999801636,exp10,CRUSH.OSG,pilot.0012,rp.session.radical.mturilli.017135.0009
301,277.48939991,3413.64320016,30.5950000286,0.00390005111694,0.0982999801636,exp10,xd-login.opensciencegrid.org,pilot.0013,rp.session.radical.mturilli.017135.0009
302,241.189699888,3671.75,30.5950000286,0.00390005111694,0.0982999801636,exp10,CRUSH.OSG,pilot.0014,rp.session.radical.mturilli.017135.0009
303,276.409499884,3414.72310019,30.5950000286,0.00390005111694,0.0982999801636,exp10,xd-login.opensciencegrid.org,pilot.0015,rp.session.radical.mturilli.017135.0009
304,569.081500053,2994.16129994,29.1470999718,0.00660014152527,0.0975999832153,exp10,campuscluster.illinois.edu,pilot.0000,rp.session.radical.mturilli.017135.0010
305,580.908600092,2982.33419991,29.1470999718,0.00660014152527,0.0975999832153,exp10,mwt2.org,pilot.0001,rp.session.radical.mturilli.017135.0010
306,545.500699997,3017.7421,29.1470999718,0.00660014152527,0.0975999832153,exp10,campuscluster.illinois.edu,pilot.0002,rp.session.radical.mturilli.017135.0010
