,NEW,P_LRMS_QUEUING,P_LRMS_RUNNING,P_LRMS_SUBMITTING,P_PMGR_QUEUING,P_PMGR_SCHEDULING,TTC,U_AGENT_EXECUTING,U_AGENT_QUEUING,U_AGENT_QUEUING_EXEC,U_AGENT_SCHEDULING,U_UMGR_BINDING,U_UMGR_SCHEDULING,experiment,ncore,ncore_active,nhost,npilot,npilot_active,nunit,nunit_done,nunit_failed,sid
rp.session.radical.mturilli.017090.0002,4.58179998398,248.730000019,1600.34080005,42.7440001965,0.00759983062744,0.195500135422,1751.68340015,1200.47320008,0.0355002880096,0.0662007331848,654.719599962,0.0153000354767,0.76859998703,exp5,32,26,4,32,26,32,32,0,rp.session.radical.mturilli.017090.0002
rp.session.radical.mturilli.017090.0003,5.21259999275,290.9302001,1744.15680003,42.0103998184,0.00710010528564,0.206500053406,1946.1328001,1430.54719996,0.0316996574402,0.0503005981445,733.468800068,0.0164999961853,0.327700138092,exp5,32,25,7,32,25,32,32,0,rp.session.radical.mturilli.017090.0003
rp.session.radical.mturilli.017090.0004,4.54049992561,280.442299843,1096.53690004,42.0104000568,0.00720000267029,0.220400094986,1714.33870006,838.981899977,0.0074999332428,0.0127997398376,454.199500084,0.00570011138916,0.102999925613,exp5,32,27,6,32,27,8,8,0,rp.session.radical.mturilli.017090.0004
rp.session.radical.mturilli.017090.0006,4.71500015259,210.64620018,4430.40810013,48.6607999802,0.00639986991882,0.196799993515,16364.5840001,4178.75849986,0.42720079422,0.440500020981,3496.53289986,0.0877001285553,0.706799983978,exp5,32,27,5,32,27,256,256,0,rp.session.radical.mturilli.017090.0006
rp.session.radical.mturilli.017091.0000,4.40450000763,327.545900106,1911.33240008,48.0332999229,0.0102000236511,0.19939994812,2116.34789991,1656.75220013,0.0100996494293,0.0123000144958,722.25880003,0.00440001487732,0.564900159836,exp5,32,25,8,32,25,8,8,0,rp.session.radical.mturilli.017091.0000
rp.session.radical.mturilli.017091.0001,5.60239982605,301.863600016,1776.67429996,48.44810009,0.00699996948242,0.226300001144,1970.27149987,1520.80790019,0.0392994880676,0.0651993751526,794.408900023,0.0156002044678,0.237399816513,exp5,32,27,7,32,27,32,32,0,rp.session.radical.mturilli.017091.0001
rp.session.radical.mturilli.017091.0002,270.784900427,269.059599876,885.309200048,48.856400013,0.00530004501343,0.198599815369,1717.48799992,633.465400219,0.00580024719238,0.00950002670288,344.559999704,0.00289988517761,0.545099973679,exp5,32,28,8,32,28,8,8,0,rp.session.radical.mturilli.017091.0002
rp.session.radical.mturilli.017091.0003,4.61430001259,354.316699982,2029.94369984,47.9619998932,0.00740003585815,0.198199987411,2189.64229989,1775.4059999,0.0676991939545,0.105399608612,1014.63719988,0.0265998840332,0.419000148773,exp5,32,29,6,32,29,64,64,0,rp.session.radical.mturilli.017091.0003
rp.session.radical.mturilli.017091.0004,4.61039996147,356.091400146,3820.37979984,48.5235998631,0.00920009613037,0.198800086975,13477.8456001,3567.40249991,8.4994995594,0.466201305389,2898.25849986,0.0545001029968,0.591699838638,exp5,32,18,7,32,18,128,128,0,rp.session.radical.mturilli.017091.0004
rp.session.radical.mturilli.017092.0001,4.64059996605,318.491299868,687.521600008,47.6921000481,0.00800013542175,0.195299863815,942.792899847,431.08679986,0.0103008747101,0.0178003311157,228.58039999,0.00590014457703,0.19939994812,exp5,32,22,5,32,22,16,16,0,rp.session.radical.mturilli.017092.0001
rp.session.radical.mturilli.017092.0002,5.57880020142,345.570800066,5956.83259988,78.1187999249,0.0240001678467,0.324999809265,9613.89180017,4721.7112999,1.69289875031,2.11790466309,4045.30879998,0.235599994659,1.78859996796,exp6,128,112,10,128,112,1024,1018,6,rp.session.radical.mturilli.017092.0002
rp.session.radical.mturilli.017092.0004,4.78460001945,1099.00760007,5058.98939991,67.6236999035,0.0243999958038,0.352200031281,5325.46479988,3456.69380021,1.08839988708,0.486400604248,2481.68319988,0.0750000476837,0.703799962997,exp6,128,61,9,128,61,256,255,1,rp.session.radical.mturilli.017092.0004
rp.session.radical.mturilli.017092.0005,4.98049998283,402.689099789,4026.09739995,65.3294000626,0.0266001224518,0.328899860382,15227.2442999,2099.69210005,0.304299116135,0.74519944191,1171.71729994,0.0794999599457,0.675500154495,exp6,128,90,14,128,90,256,253,3,rp.session.radical.mturilli.017092.0005
rp.session.radical.mturilli.017093.0000,4.88829994202,312.555599928,4149.27839994,67.6737999916,0.095400094986,0.353600025177,4323.70179987,3890.05519986,0.674598932266,0.889799118042,2978.13639998,0.113300085068,0.980999946594,exp6,128,75,6,128,75,512,512,0,rp.session.radical.mturilli.017093.0000
rp.session.radical.mturilli.017093.0002,4.83730006218,695.239099979,4261.60680008,67.2678000927,0.0158998966217,0.317100048065,4428.9525001,2533.54809999,0.686000823975,1.96370315552,1654.22009993,0.110800027847,0.905299901962,exp6,128,126,8,128,126,512,511,1,rp.session.radical.mturilli.017093.0002
rp.session.radical.mturilli.017094.0000,4.61069989204,487.016900063,2205.72220016,65.9111998081,0.0140001773834,0.392199993134,2368.67980003,1947.86280012,0.150300264359,0.325099468231,1190.53610015,0.0527000427246,1.02119994164,exp6,128,101,11,128,101,128,128,0,rp.session.radical.mturilli.017094.0000
rp.session.radical.mturilli.017095.0001,5.63520002365,292.507300138,6678.55000019,72.9914000034,0.0139999389648,0.314300060272,18623.9948001,6422.88149977,7.03919816017,1.83039855957,5731.52079988,0.256999969482,1.73609995842,exp6,128,83,7,128,83,1024,1024,0,rp.session.radical.mturilli.017095.0001
rp.session.radical.mturilli.017095.0003,4.89069986343,512.551499844,5659.77150011,59.4033000469,0.0271999835968,0.318900108337,5799.44719982,3580.89890003,0.110599756241,0.213401556015,2210.28480005,0.0473999977112,0.506400108337,exp6,128,111,11,128,111,128,128,0,rp.session.radical.mturilli.017095.0003
rp.session.radical.mturilli.017095.0007,6.46359992027,786.67539978,13410.6254001,61.6857001781,0.0507998466492,0.317700147629,13575.2283001,11640.9533,4.221098423,4.22360301018,10819.1352,0.465700149536,2.55480003357,exp6,128,73,10,128,73,2048,2044,4,rp.session.radical.mturilli.017095.0007
rp.session.radical.mturilli.017096.0004,4.98830008507,734.277300119,4356.69970012,59.5323998928,0.0224001407623,0.325599908829,4558.52900004,4064.16650009,0.859703063965,3.30979990959,3085.06520009,0.129299879074,0.959599971771,exp6,128,102,14,128,102,512,512,0,rp.session.radical.mturilli.017096.0004
rp.session.radical.mturilli.017096.0005,4.77119994164,355.118700027,2870.08539987,58.5170998573,0.016900062561,0.316699981689,3331.8750999,2606.56089997,0.143300056458,0.258600711823,1493.24060011,0.0536000728607,0.484899997711,exp6,128,65,11,128,65,128,128,0,rp.session.radical.mturilli.017096.0005
rp.session.radical.mturilli.017096.0006,3754.82150006,333.192400217,11214.7491,60.9187998772,0.0385999679565,0.311800003052,11397.5290999,10946.8982999,9.45090222359,17.763402462,10103.0389001,0.472300052643,2.76690006256,exp6,128,100,11,128,100,2048,2022,26,rp.session.radical.mturilli.017096.0006
rp.session.radical.mturilli.017096.0007,4.89399981499,1154.55369997,4636.52600002,70.5147001743,0.0134999752045,0.331500053406,7612.47619987,1867.4914,2.42039871216,0.41979765892,1201.62880015,0.0731999874115,0.723299980164,exp6,128,71,11,128,71,256,249,7,rp.session.radical.mturilli.017096.0007
rp.session.radical.mturilli.017097.0001,5.09940004349,670.510299921,4807.01279998,59.7532999516,0.0232000350952,0.392400026321,4968.78439999,4548.47739983,0.801497936249,1.89470434189,3205.22239995,0.132400035858,0.982500076294,exp6,128,97,8,128,97,512,510,2,rp.session.radical.mturilli.017097.0001
rp.session.radical.mturilli.017097.0002,5.43549990654,247.560000181,7408.33179998,61.7562999725,0.016900062561,0.310199975967,13674.6264999,7126.7559998,1.60989809036,3.67630124092,6658.2723999,0.239499807358,1.49839997292,exp6,128,86,11,128,86,1024,1022,2,rp.session.radical.mturilli.017097.0002
rp.session.radical.mturilli.017098.0001,6.43169999123,438.580299854,14826.141,61.5529999733,0.040500164032,0.314199924469,25511.6335001,13241.2750001,9.77940297127,145.375902414,10984.9672,0.485300064087,8.25460004807,exp6,128,101,7,128,101,2048,2013,35,rp.session.radical.mturilli.017098.0001
rp.session.radical.mturilli.017099.0000,5.63320016861,524.417900085,6886.19810009,63.6487998962,0.0162999629974,0.328799962997,13463.4393001,6594.03079987,5.45579695702,5.40339851379,5353.6802001,0.204699993134,2.06870007515,exp6,128,101,10,128,101,1024,1024,0,rp.session.radical.mturilli.017099.0000
rp.session.radical.mturilli.017099.0001,5.04010009766,1083.56800032,3212.24539995,64.2669000626,0.0246999263763,0.335299968719,15448.5842001,2882.8520999,0.443401098251,0.500199794769,1701.84870005,0.0931000709534,1.10809993744,exp6,128,68,10,128,68,256,256,0,rp.session.radical.mturilli.017099.0001
rp.session.radical.mturilli.017100.0000,6.89090013504,1487.1947,12293.6367002,66.462100029,0.0574998855591,0.325700044632,21532.8093002,10896.3325999,3.54929542542,39.0399022102,9939.36570001,0.504300117493,2.5773999691,exp6,128,105,7,128,105,2048,1969,79,rp.session.radical.mturilli.017100.0000
rp.session.radical.mturilli.017101.0000,4.71129989624,1780.34590006,2104.65140009,57.6294000149,0.0269999504089,0.318799972534,2589.84309983,1735.92510009,0.141400098801,0.350898981094,891.09280014,0.0797998905182,0.488500118256,exp6,128,113,12,128,113,128,128,0,rp.session.radical.mturilli.017101.0000
rp.session.radical.mturilli.017101.0001,8.33210015297,1616.80649996,4706.29099989,160.868799925,0.0564000606537,0.696699857712,15696.9695001,2642.18999982,1.85320234299,2.63380050659,1526.10049987,0.224799871445,1.41850018501,exp7,512,176,14,512,176,1024,286,738,rp.session.radical.mturilli.017101.0001
rp.session.radical.mturilli.017108.0000,7.94600009918,1300.05099988,4750.88950014,204.147400141,0.0638999938965,0.591899871826,5078.47270012,2574.85809994,0.562101840973,0.872298240662,1472.65799999,0.152799844742,1.53310012817,exp7,512,231,14,512,231,512,483,29,rp.session.radical.mturilli.017108.0000
rp.session.radical.mturilli.017108.0001,8.1642999649,620.157799959,5999.94099998,174.52670002,0.0857999324799,0.614099979401,6338.6947,2578.92919993,0.311900377274,0.44420003891,1373.16429996,0.150000095367,1.41829991341,exp7,512,407,11,512,407,512,357,155,rp.session.radical.mturilli.017108.0001
rp.session.radical.mturilli.017109.0000,179.580899954,1073.54629993,3456.29450011,164.841099977,0.074599981308,0.6156001091,15599.188,2513.3197,1.25429987907,2.45710086823,1201.26810002,0.262199878693,1.85700011253,exp7,512,330,17,512,330,1024,266,758,rp.session.radical.mturilli.017109.0000
rp.session.radical.mturilli.017117.0000,11.4265999794,1010.30589986,8230.15369987,161.644799948,0.0518000125885,0.822000026703,17825.1536002,5343.87450004,1.37519621849,10.9777965546,3109.36379981,0.214299917221,1.95490002632,exp7,512,334,21,512,334,1024,1003,21,rp.session.radical.mturilli.017117.0000
rp.session.radical.mturilli.017118.0000,7.93000006676,1182.96070004,6602.09540009,181.552999973,0.0806999206543,0.727200031281,6849.50740004,2669.0466001,0.948698282242,0.737599372864,1511.90420008,0.120600223541,1.00159978867,exp7,512,444,15,512,444,512,217,295,rp.session.radical.mturilli.017118.0000
rp.session.radical.mturilli.017119.0002,10.6080999374,2928.50480008,8154.95070004,173.710500002,0.0885999202728,0.802700042725,17731.4234998,5393.44320011,3.39629793167,9.11850070953,4030.84609985,0.650200128555,3.77019953728,exp7,512,320,23,512,320,2061,781,1280,rp.session.radical.mturilli.017119.0002
rp.session.radical.mturilli.017119.0004,10.1785001755,800.390700102,5312.5783,157.221899986,0.0764999389648,0.916699886322,17191.9325001,4875.23950005,1.61700105667,2.1703004837,4700.54040003,0.500999927521,5.56539988518,exp7,512,285,20,512,285,2083,431,1648,rp.session.radical.mturilli.017119.0004
rp.session.radical.mturilli.017120.0000,9.23180007935,3309.52189994,10617.8876002,167.665899992,0.0705001354218,0.663699865341,12747.0286,10209.5368998,2.68410396576,3.37529730797,5339.3980999,0.252499818802,1.5491001606,exp7,512,308,15,512,308,1024,208,816,rp.session.radical.mturilli.017120.0000
rp.session.radical.mturilli.017120.0001,10.8911998272,1483.67040014,6382.64020014,158.598800182,0.100299835205,0.745200157166,18196.2268999,5996.07669997,3.98530220985,3.97050476074,5638.64289999,0.578399896622,3.57840013504,exp7,512,259,15,512,259,2052,780,1272,rp.session.radical.mturilli.017120.0001
rp.session.radical.mturilli.017120.0002,10.0453000069,1120.54139996,7124.82019997,163.153599977,0.0750999450684,0.81650018692,18188.2404001,6007.94480038,0.535400629044,1.49829983711,3950.60019994,0.153599739075,2.32230043411,exp7,512,213,16,512,213,533,416,117,rp.session.radical.mturilli.017120.0002
rp.session.radical.mturilli.017121.0000,10.4011001587,3021.87479997,7526.5303998,159.914299965,0.100700139999,1.08219981194,17074.5999,4898.31900001,6.17549753189,6.37370681763,4194.33909988,0.648000240326,12.4694993496,exp7,512,279,17,512,279,2137,429,1682,rp.session.radical.mturilli.017121.0000
rp.session.radical.mturilli.017121.0001,7.73720002174,3972.7658,10192.1439002,96.5080001354,0.0580999851227,0.493399858475,19808.6733999,7465.00600004,3.36780142784,3.75660634041,6562.54889965,0.698899745941,10.188000679,exp8,256,146,10,256,146,2150,1190,955,rp.session.radical.mturilli.017121.0001
rp.session.radical.mturilli.017122.0000,6.29100012779,1007.9842,9260.79189992,119.787299871,0.032900094986,0.426899909973,20277.7540002,7860.10329986,2.90080404282,4.40119957924,5689.9277997,0.300899505615,2.81110024452,exp8,256,219,14,256,219,1045,250,792,rp.session.radical.mturilli.017122.0000
rp.session.radical.mturilli.017122.0001,183.871099949,483.828999996,3186.73920012,97.2053000927,0.0371000766754,0.478099822998,3451.94289994,2838.45850015,0.258799314499,0.459101676941,1722.06809998,0.0735001564026,0.708999872208,exp8,256,101,14,256,101,256,256,0,rp.session.radical.mturilli.017122.0001
rp.session.radical.mturilli.017122.0002,34.7165000439,2768.56690001,3289.52509999,93.3538000584,0.0393998622894,0.502200126648,3462.07710004,2136.59249997,0.808500051498,1.0469994545,1092.53989983,0.0854003429413,1.20789980888,exp8,256,218,15,256,218,257,151,105,rp.session.radical.mturilli.017122.0002
rp.session.radical.mturilli.017123.0000,15.8353998661,469.696500063,6420.45759988,92.6631999016,0.0659000873566,56.3273999691,16902.2889998,4315.70110011,0.69269824028,0.992199420929,2828.23549986,0.176200151443,387.578599691,exp8,256,131,11,256,131,526,508,14,rp.session.radical.mturilli.017123.0000
rp.session.radical.mturilli.017124.0001,485.904599905,609.611500025,5403.64600015,95.6656999588,0.0264000892639,0.429199934006,5597.05110002,5171.0545001,0.769503831863,1.07750034332,3018.15079999,0.124200105667,0.999799966812,exp8,256,199,14,256,199,512,512,0,rp.session.radical.mturilli.017124.0001
rp.session.radical.mturilli.017124.0002,414.227799892,456.100799799,8447.90009999,90.0824000835,0.0377998352051,0.895800113678,8725.14059997,6326.13630009,2.45229625702,7.85639762878,4335.17710018,0.232500076294,2.16829991341,exp8,256,244,10,256,244,1032,485,547,rp.session.radical.mturilli.017124.0002
rp.session.radical.mturilli.017124.0003,6798.66779995,552.47329998,7377.37210011,90.1143000126,0.0281000137329,0.434200048447,17339.4569001,5108.4224999,0.769698858261,5.44670128822,3112.93050003,0.140399694443,2.47850060463,exp8,256,153,14,256,153,534,512,22,rp.session.radical.mturilli.017124.0003
rp.session.radical.mturilli.017125.0000,7.88269996643,531.207900047,8980.63940001,93.7408998013,0.0505001544952,0.482699871063,18579.4053998,6296.85080004,5.61279320717,4.78379964828,5571.22980022,0.456099510193,4.60020017624,exp8,256,190,16,256,190,2074,2047,26,rp.session.radical.mturilli.017125.0000
rp.session.radical.mturilli.017126.0000,17065.4409001,1525.07809997,5169.36689997,90.8682999611,0.0278000831604,0.672699928284,10026.9191999,2465.86469984,0.26379942894,0.415201425552,1307.71780014,0.0717000961304,1.40269970894,exp8,256,220,14,256,220,259,254,3,rp.session.radical.mturilli.017126.0000
rp.session.radical.mturilli.017126.0003,6.09310007095,867.236000299,7338.92030001,90.0087997913,0.0321002006531,0.429199934006,7608.8527,5111.11230016,0.569000482559,9.79969906807,3711.57530022,0.133500814438,2.07519936562,exp8,256,180,14,256,180,533,511,21,rp.session.radical.mturilli.017126.0003
rp.session.radical.mturilli.017126.0004,6.8272998333,727.136500359,11812.4187002,93.0697000027,0.0263998508453,0.502900123596,12008.1747999,9124.49720001,2.59200191498,1.75489926338,4471.82800007,0.222299814224,2.00610041618,exp8,256,244,15,256,244,1031,1024,7,rp.session.radical.mturilli.017126.0004
rp.session.radical.mturilli.017126.0005,111.522799969,865.676399946,11527.0372,92.2553999424,0.0618999004364,0.441400051117,21156.6104,8714.69779992,8.28999400139,19.1808013916,5477.83240032,0.615999937057,5.15870022774,exp8,256,226,16,256,226,2098,2048,50,rp.session.radical.mturilli.017126.0005
rp.session.radical.mturilli.017127.0000,252.067199945,720.166399956,7629.57399988,93.2620000839,0.0320000648499,0.492399930954,18319.9977,5587.4914,2.26550006866,21.3982989788,4035.26690006,0.318599462509,4.17460107803,exp8,256,226,15,256,226,1074,1023,50,rp.session.radical.mturilli.017127.0000
rp.session.radical.mturilli.017127.0001,6021.87310004,1014.53110003,5933.76410007,91.7820000648,0.0603001117706,0.863199949265,12899.4901998,3855.02699995,3.88669681549,5.02040171623,2238.77970004,0.606699943542,2.99889993668,exp8,256,203,13,256,203,2053,127,1925,rp.session.radical.mturilli.017127.0001
rp.session.radical.mturilli.017128.0000,181.965199947,732.5625,1479910608.47,91.5112998486,0.0475001335144,0.426899909973,1479910612.32,6565.35269976,0.363098621368,0.591099262238,3841.16069984,0.0529999732971,0.802399873734,exp8,256,210,14,256,210,258,256,2,rp.session.radical.mturilli.017128.0000
rp.session.radical.mturilli.017128.0001,4.79279994965,956.164000034,2233.56550002,42.6723001003,0.0188000202179,0.220799922943,3395.71019983,1536.46509981,0.0781998634338,0.131000041962,920.335399866,0.0297999382019,0.351999998093,exp9,64,54,9,64,54,64,64,0,rp.session.radical.mturilli.017128.0001
rp.session.radical.mturilli.017130.0000,5.61039996147,2898.86010003,9227.78339982,42.5801999569,0.00939989089966,0.655600070953,9448.03390002,8959.41739988,4.90590548515,1.77500152588,7938.07949996,0.288199901581,1.83549976349,exp9,64,56,10,64,56,1030,1024,6,rp.session.radical.mturilli.017130.0000
rp.session.radical.mturilli.017130.0001,105.397900105,749.795399904,4594.45059991,41.9369001389,0.0128998756409,0.214200019836,4923.4066,4333.72740006,2.6416015625,2.08449864388,3021.62689996,0.0615000724792,0.665199995041,exp9,64,52,6,64,52,256,256,0,rp.session.radical.mturilli.017130.0001
rp.session.radical.mturilli.017130.0002,502.905799866,1031.23810005,4390.73449993,40.9713997841,0.00859999656677,0.218000173569,4659.03349996,4131.81389999,0.433398962021,0.518899440765,2569.23620009,0.0638000965118,0.775899887085,exp9,64,52,10,64,52,256,256,0,rp.session.radical.mturilli.017130.0002
rp.session.radical.mturilli.017130.0003,33.926500082,514.144900084,4977.51809978,41.1470000744,0.00889992713928,0.203999996185,5242.06540012,4719.11069989,0.756600379944,2.03940153122,3701.09099984,0.143299818039,1.03630018234,exp9,64,55,9,64,55,512,512,0,rp.session.radical.mturilli.017130.0003
rp.session.radical.mturilli.017130.0004,214.030400038,312.650700092,6591.00059986,41.6461000443,0.00990009307861,0.205299854279,6801.57999992,6118.18869996,0.889201164246,0.900000572205,4118.52719998,0.115900039673,2.07030010223,exp9,64,59,9,64,59,512,512,0,rp.session.radical.mturilli.017130.0004
rp.session.radical.mturilli.017131.0000,612.733799934,551.294100046,4100.37530017,42.0332999229,0.0183000564575,0.219899892807,4292.84770012,3835.70659995,9.25479888916,3.37850165367,3071.91600013,0.106699943542,1.38999986649,exp9,64,56,8,64,56,512,512,0,rp.session.radical.mturilli.017131.0000
rp.session.radical.mturilli.017131.0001,280.609200001,688.051300049,38518.9948001,41.6958999634,0.0100998878479,0.214100122452,38727.7106001,35650.8952999,15.8859918118,30.2935960293,35450.6878998,0.537600278854,5.81469941139,exp9,64,46,5,64,46,2111,2047,63,rp.session.radical.mturilli.017131.0001
rp.session.radical.mturilli.017131.0002,66.2256000042,571.887200117,8507.43459988,43.1865999699,0.0146999359131,0.211699962616,8954.14429998,8230.52679992,3.23330187798,3.49850511551,7351.5158,0.313199996948,4.28569984436,exp9,64,58,12,64,58,1030,1024,6,rp.session.radical.mturilli.017131.0002
rp.session.radical.mturilli.017131.0003,4.89910006523,883.46420002,8272.27870011,43.2070000172,0.00950002670288,0.199100017548,8799.95920014,5595.98820019,0.136899709702,0.226499557495,2923.7586,0.0332000255585,0.579900026321,exp9,64,60,10,64,60,128,128,0,rp.session.radical.mturilli.017131.0003
rp.session.radical.mturilli.017131.0004,4.79640007019,736.041900158,6349.95440006,42.315199852,0.0126001834869,0.214599847794,6793.57310009,6092.81099987,0.179400205612,0.268200159073,3119.80789995,0.0290999412537,0.484499931335,exp9,64,55,7,64,55,128,128,0,rp.session.radical.mturilli.017131.0004
rp.session.radical.mturilli.017132.0000,40.021600008,479.055499792,7771.50209999,42.1370000839,0.0106999874115,0.219099998474,7976.0848999,7517.63140011,5.82830071449,0.599902153015,4032.11300015,0.0697002410889,1.01559972763,exp9,64,58,12,64,58,262,256,6,rp.session.radical.mturilli.017132.0000
rp.session.radical.mturilli.017132.0001,104.180899858,716.758499861,1231.38470006,41.7681000233,0.0140001773834,0.199599981308,13330.0640001,971.452300072,0.0557005405426,0.101299762726,716.563500166,0.0184998512268,0.341300010681,exp9,64,56,10,64,56,64,39,25,rp.session.radical.mturilli.017132.0001
rp.session.radical.mturilli.017132.0002,5.61050009727,899.620800018,6167.69490004,41.6292998791,0.0155000686646,0.200899839401,6388.63439989,5908.43809986,0.439899682999,0.537001609802,3255.02029991,0.0710000991821,0.714200019836,exp9,64,60,9,64,60,256,256,0,rp.session.radical.mturilli.017132.0002
rp.session.radical.mturilli.017132.0003,118.997799873,661.217200041,32029.6969998,41.9527997971,0.0137000083923,0.241500139236,32360.6308,6665.62030005,0.262302160263,13.8776981831,4084.98249984,0.144700050354,1.11299991608,exp9,64,59,8,64,59,514,510,2,rp.session.radical.mturilli.017132.0003
rp.session.radical.mturilli.017133.0000,28.9106998444,482.273899794,13608.3725002,41.9031000137,0.00740003585815,0.671100139618,13905.8820999,13350.2887998,78.0573031902,5.31399869919,11990.7168,0.249799728394,2.48990011215,exp9,64,60,10,64,60,1044,1024,20,rp.session.radical.mturilli.017133.0000
rp.session.radical.mturilli.017133.0001,6.67239999771,417.415800095,17663.1494,41.1118998528,0.0143001079559,0.232399940491,17867.1073999,17396.4878004,19.1484069824,11.4839985371,16555.3118,0.629200696945,3.94070005417,exp9,64,55,7,64,55,2080,2048,32,rp.session.radical.mturilli.017133.0001
rp.session.radical.mturilli.017133.0002,5.82229995728,351.458800077,2454.13549995,42.0934000015,0.00989985466003,0.23290014267,3088.34140015,2203.03270006,0.497099876404,0.341901063919,1471.26859999,0.0328001976013,0.534899950027,exp9,64,35,6,64,35,128,128,0,rp.session.radical.mturilli.017133.0002
rp.session.radical.mturilli.017133.0003,97.6872999668,614.91689992,16707.1694002,41.581400156,0.00879979133606,0.639500141144,16941.4146998,16428.0770998,3.84790921211,8.32770133018,14353.9887998,0.491300344467,3.50090026855,exp9,64,59,11,64,59,2068,2048,20,rp.session.radical.mturilli.017133.0003
rp.session.radical.mturilli.017133.0004,5.98889994621,684.271999836,2151.30780005,41.5268001556,0.0841999053955,0.214200019836,2636.74589992,1894.22979999,0.188999652863,0.285400390625,1130.3059001,0.0277998447418,0.486299991608,exp9,64,60,9,64,60,128,128,0,rp.session.radical.mturilli.017133.0004
rp.session.radical.mturilli.017133.0005,5.71460008621,525.289300203,9535.67089987,41.7447998524,0.00699996948242,0.625900030136,9810.36000013,9275.55410028,1.71880722046,1.63790011406,7377.64420009,0.258800029755,1.44169998169,exp9,64,63,9,64,63,1024,1024,0,rp.session.radical.mturilli.017133.0005
rp.session.radical.mturilli.017134.0001,110.040899992,483.767699957,2301.92340016,40.9972999096,0.00789999961853,0.21280002594,2613.4059,2040.36919999,0.0646004676819,0.0980999469757,893.158600092,0.0171000957489,0.342700004578,exp9,64,58,10,64,58,64,64,0,rp.session.radical.mturilli.017134.0001
